season,holiday,workingday,weather,temp,humidity,windspeed,count,hour,weekday
2,0,1,2,20.5,88,11.0014,388.0,09,2
2,0,1,2,21.32,83,11.0014,131.0,10,2
2,0,1,2,21.32,83,11.0014,131.0,11,2
2,0,1,1,24.6,69,6.0032,566.0,17,2
2,0,1,1,22.96,78,6.0032,407.0,20,2
2,0,1,1,22.14,83,7.0015,174.0,21,2
2,0,1,1,21.32,83,11.0014,118.0,22,2
2,0,1,1,21.32,83,6.0032,52.0,00,3
2,0,1,1,21.32,83,6.0032,23.0,01,3
2,0,1,1,21.32,83,6.0032,16.0,02,3
2,0,1,1,21.32,83,6.0032,5.0,03,3
2,0,1,2,19.68,100,6.0032,6.0,04,3
2,0,1,2,19.68,100,6.0032,18.0,05,3
2,0,1,2,19.68,100,6.0032,83.0,06,3
2,0,1,2,19.68,100,6.0032,392.0,07,3
2,0,1,2,20.5,94,6.0032,415.0,08,3
2,0,1,2,20.5,94,6.0032,66.0,09,3
2,0,1,2,20.5,100,6.0032,24.0,10,3
2,0,1,2,22.14,88,12.998,169.0,12,3
2,0,1,1,23.78,78,6.0032,169.0,13,3
2,0,1,1,24.6,73,7.0015,241.0,14,3
2,0,1,1,25.42,69,12.998,238.0,15,3
2,0,1,1,26.24,65,12.998,368.0,16,3
2,0,1,1,27.06,65,11.0014,679.0,17,3
2,0,1,1,27.06,65,11.0014,734.0,18,3
2,0,1,1,25.42,73,19.0012,421.0,20,3
2,0,1,1,23.78,78,11.0014,246.0,21,3
2,0,1,1,22.96,83,12.998,173.0,22,3
2,0,1,1,22.96,83,6.0032,171.0,23,3
2,0,1,1,22.14,88,6.0032,16.0,02,4
2,0,1,1,21.32,88,7.0015,5.0,03,4
2,0,1,2,20.5,94,7.0015,6.0,04,4
2,0,1,2,20.5,93,8.9981,429.0,07,4
2,0,1,2,20.5,94,8.9981,468.0,08,4
2,0,1,2,21.32,90,6.0032,390.0,09,4
2,0,1,2,22.96,88,7.0015,131.0,10,4
2,0,1,2,25.42,73,7.0015,193.0,11,4
2,0,1,2,27.06,61,15.0013,261.0,12,4
2,0,1,2,29.52,42,7.0015,380.0,14,4
2,0,1,2,29.52,42,8.9981,380.0,15,4
2,0,1,2,29.52,42,11.0014,359.0,16,4
2,0,1,2,29.52,42,11.0014,567.0,17,4
2,0,1,1,28.7,45,11.0014,813.0,18,4
2,0,1,1,27.06,50,12.998,484.0,19,4
2,0,1,1,27.06,47,8.9981,390.0,20,4
2,0,1,1,25.42,53,7.0015,318.0,21,4
2,0,1,1,24.6,64,19.0012,213.0,22,4
2,0,1,1,24.6,69,16.9979,175.0,23,4
2,0,0,1,22.96,73,6.0032,95.0,01,5
2,0,0,1,22.14,77,7.0015,61.0,02,5
2,0,0,1,22.14,77,7.0015,27.0,03,5
2,0,0,1,21.32,83,6.0032,6.0,04,5
2,0,0,2,21.32,83,11.0014,15.0,05,5
2,0,0,2,21.32,83,11.0014,28.0,06,5
2,0,0,2,20.5,88,8.9981,43.0,07,5
2,0,0,2,20.5,94,12.998,211.0,08,5
2,0,0,2,21.32,83,8.9981,178.0,09,5
2,0,0,2,21.32,88,12.998,288.0,10,5
2,0,0,2,20.5,94,12.998,295.0,11,5
2,0,0,3,21.32,94,15.0013,64.0,12,5
2,0,0,3,21.32,94,16.9979,64.0,13,5
2,0,0,3,21.32,88,23.9994,64.0,14,5
2,0,0,3,20.5,94,27.9993,59.0,15,5
2,0,0,3,20.5,94,19.9995,59.0,16,5
2,0,0,3,20.5,88,15.0013,34.0,17,5
2,0,0,3,18.86,94,15.0013,54.0,18,5
2,0,0,3,18.86,94,8.9981,249.0,19,5
2,0,0,3,18.04,100,12.998,8.0,20,5
2,0,0,3,18.04,100,12.998,8.0,21,5
2,0,0,3,18.04,100,16.9979,25.0,22,5
2,0,0,2,18.04,94,19.0012,36.0,23,5
2,0,0,2,18.04,94,19.0012,34.0,00,6
2,0,0,2,17.22,100,16.9979,32.0,01,6
2,0,0,3,17.22,100,19.9995,90.0,02,6
2,0,0,3,17.22,94,19.9995,10.0,03,6
2,0,0,2,17.22,94,22.0028,2.0,04,6
2,0,0,2,16.4,100,16.9979,6.0,05,6
2,0,0,2,16.4,100,16.9979,4.0,06,6
2,0,0,2,16.4,94,22.0028,22.0,07,6
2,0,0,2,16.4,94,22.0028,71.0,08,6
2,0,0,2,16.4,94,16.9979,82.0,09,6
2,0,0,2,16.4,87,22.0028,220.0,10,6
2,0,0,2,16.4,94,16.9979,295.0,11,6
2,0,0,2,16.4,94,15.0013,295.0,12,6
2,0,0,2,17.22,88,11.0014,295.0,13,6
2,0,0,2,18.04,88,11.0014,295.0,14,6
2,0,0,2,18.04,88,12.998,295.0,15,6
2,0,0,1,20.5,72,6.0032,360.0,17,6
2,0,0,1,20.5,72,6.0032,460.0,18,6
2,0,0,1,20.5,72,16.9979,347.0,19,6
2,0,0,1,19.68,77,15.0013,172.0,20,6
2,0,0,1,19.68,77,11.0014,128.0,21,6
2,0,0,1,18.86,82,8.9981,69.0,22,6
2,0,0,1,19.68,82,8.9981,57.0,23,6
2,0,1,2,19.68,82,11.0014,38.0,00,0
2,0,1,1,19.68,82,16.9979,8.0,01,0
2,0,1,1,18.86,88,15.0013,9.0,02,0
2,0,1,1,18.86,82,12.998,6.0,03,0
2,0,1,1,18.04,82,11.0014,18.0,04,0
2,0,1,1,18.04,77,11.0014,24.0,05,0
2,0,1,1,17.22,82,12.998,55.0,06,0
2,0,1,1,18.04,72,12.998,319.0,07,0
2,0,1,1,18.04,62,15.0013,618.0,08,0
2,0,1,1,18.86,47,19.0012,283.0,09,0
2,0,1,1,20.5,36,39.0007,179.0,10,0
2,0,1,1,19.68,31,39.0007,224.0,11,0
2,0,1,1,19.68,33,35.0008,219.0,12,0
2,0,1,1,19.68,29,46.0022,219.0,13,0
2,0,1,1,19.68,33,30.0026,325.0,14,0
2,0,1,1,19.68,29,40.9973,219.0,15,0
2,0,1,1,19.68,25,43.0006,220.0,16,0
2,0,1,1,18.86,24,30.0026,274.0,17,0
2,0,1,1,18.04,26,30.0026,274.0,18,0
2,0,1,1,17.22,24,23.9994,99.0,19,0
2,0,1,1,16.4,26,35.0008,246.0,20,0
2,0,1,1,15.58,25,32.9975,207.0,21,0
2,0,1,1,14.76,25,23.9994,49.0,22,0
2,0,1,1,13.94,25,35.0008,21.0,23,0
2,0,1,1,13.12,26,35.0008,31.0,00,1
2,0,1,1,12.3,26,31.0009,13.0,01,1
2,0,1,1,10.66,30,19.9995,10.0,02,1
2,0,1,1,10.66,30,22.0028,5.0,03,1
2,0,1,1,9.84,32,23.9994,2.0,04,1
2,0,1,1,9.02,37,19.0012,28.0,05,1
2,0,1,1,9.02,37,12.998,57.0,06,1
2,0,1,1,9.02,37,12.998,89.0,07,1
2,0,1,1,9.02,37,19.9995,224.0,08,1
2,0,1,1,9.84,38,12.998,271.0,09,1
2,0,1,1,10.66,35,15.0013,58.0,10,1
2,0,1,1,12.3,31,11.0014,72.0,11,1
2,0,1,1,13.12,31,11.0014,72.0,12,1
2,0,1,1,16.4,24,8.9981,183.0,14,1
2,0,1,1,17.22,17,6.0032,112.0,18,1
2,0,1,1,17.22,17,6.0032,253.0,20,1
2,0,1,1,14.76,37,11.0014,155.0,21,1
2,0,1,1,14.76,37,8.9981,79.0,22,1
2,0,1,1,14.76,37,12.998,63.0,23,1
2,0,1,1,14.76,40,19.0012,34.0,00,2
2,0,1,1,14.76,46,19.9995,12.0,01,2
2,0,1,1,13.94,49,19.9995,10.0,02,2
2,0,1,1,13.94,42,22.0028,3.0,03,2
2,0,1,1,14.76,43,19.9995,4.0,04,2
2,0,1,1,14.76,43,19.9995,30.0,05,2
2,0,1,1,14.76,46,23.9994,127.0,06,2
2,0,1,1,14.76,46,22.0028,247.0,07,2
2,0,1,1,15.58,46,23.9994,441.0,08,2
2,0,1,1,16.4,43,30.0026,356.0,09,2
2,0,1,1,18.86,41,27.9993,220.0,10,2
2,0,1,1,20.5,42,26.0027,125.0,11,2
2,0,1,2,22.14,39,23.9994,175.0,12,2
2,0,1,1,22.96,43,22.0028,275.0,13,2
2,0,1,1,25.42,38,23.9994,248.0,14,2
2,0,1,2,25.42,41,19.9995,269.0,15,2
2,0,1,3,25.42,43,6.0032,614.0,16,2
2,0,1,1,24.6,60,15.0013,626.0,17,2
2,0,1,1,24.6,60,15.0013,519.0,18,2
2,0,1,1,24.6,56,12.998,350.0,19,2
2,0,1,1,24.6,56,19.9995,471.0,20,2
2,0,1,1,23.78,60,16.9979,268.0,21,2
2,0,1,1,22.96,64,8.9981,213.0,22,2
2,0,1,1,22.14,68,8.9981,128.0,23,2
2,0,1,1,22.14,68,12.998,48.0,00,3
2,0,1,1,22.96,60,8.9981,22.0,01,3
2,0,1,1,24.6,28,19.9995,7.0,02,3
2,0,1,1,23.78,28,16.9979,7.0,03,3
2,0,1,1,21.32,36,16.9979,7.0,04,3
2,0,1,1,20.5,45,15.0013,35.0,05,3
2,0,1,1,18.86,59,16.9979,136.0,06,3
2,0,1,1,18.86,51,23.9994,402.0,07,3
2,0,1,1,18.86,47,27.9993,441.0,08,3
2,0,1,1,19.68,48,27.9993,206.0,09,3
2,0,1,1,18.86,47,30.0026,205.0,10,3
2,0,1,1,20.5,45,27.9993,116.0,11,3
2,0,1,1,20.5,42,32.9975,260.0,12,3
2,0,1,1,18.86,44,22.0028,154.0,13,3
2,0,1,1,20.5,42,23.9994,108.0,14,3
2,0,1,1,21.32,39,23.9994,133.0,15,3
2,0,1,1,21.32,36,22.0028,396.0,16,3
2,0,1,1,21.32,38,26.0027,656.0,17,3
2,0,1,1,20.5,39,19.9995,526.0,18,3
2,0,1,1,19.68,39,19.0012,434.0,19,3
2,0,1,1,18.86,38,19.9995,283.0,20,3
2,0,1,1,18.04,44,19.0012,103.0,21,3
2,0,1,1,17.22,44,19.0012,116.0,22,3
2,0,1,1,17.22,47,19.9995,126.0,23,3
2,0,1,1,16.4,47,19.9995,56.0,00,4
2,0,1,1,15.58,50,19.0012,31.0,01,4
2,0,1,1,14.76,53,19.9995,12.0,02,4
2,0,1,1,13.94,61,8.9981,12.0,03,4
2,0,1,1,13.94,53,6.0032,10.0,04,4
2,0,1,1,13.12,61,6.0032,24.0,05,4
2,0,1,1,13.12,57,8.9981,85.0,06,4
2,0,1,1,13.12,57,11.0014,355.0,07,4
2,0,1,1,13.12,66,11.0014,300.0,08,4
2,0,1,1,13.94,57,11.0014,180.0,09,4
2,0,1,2,14.76,57,7.0015,74.0,10,4
2,0,1,3,16.4,62,19.0012,51.0,16,4
2,0,1,2,16.4,62,15.0013,431.0,17,4
2,0,1,1,17.22,54,12.998,431.0,18,4
2,0,1,1,16.4,62,15.0013,131.0,19,4
2,0,1,1,16.4,62,11.0014,183.0,20,4
2,0,1,1,15.58,66,8.9981,153.0,21,4
2,0,1,1,14.76,71,11.0014,44.0,22,4
2,0,0,1,15.58,82,12.998,44.0,00,5
2,0,0,2,16.4,76,12.998,32.0,01,5
2,0,0,2,17.22,77,16.9979,42.0,02,5
2,0,0,1,16.4,82,16.9979,24.0,03,5
2,0,0,1,17.22,77,27.9993,2.0,04,5
2,0,0,1,16.4,82,15.0013,7.0,05,5
2,0,0,2,14.76,87,11.0014,28.0,06,5
2,0,0,2,14.76,87,11.0014,85.0,07,5
2,0,0,2,14.76,87,12.998,276.0,08,5
2,0,0,2,16.4,76,12.998,178.0,09,5
2,0,0,2,16.4,76,8.9981,288.0,10,5
2,0,0,1,18.86,72,8.9981,452.0,11,5
2,0,0,1,22.14,60,8.9981,333.0,13,5
2,0,0,2,20.5,63,16.9979,333.0,14,5
2,0,0,2,21.32,59,19.0012,333.0,15,5
2,0,0,2,20.5,63,19.9995,215.0,16,5
2,0,0,1,19.68,67,27.9993,185.0,17,5
2,0,0,2,18.04,72,31.0009,153.0,18,5
2,0,0,1,17.22,71,30.0026,131.0,19,5
2,0,0,2,16.4,71,22.0028,119.0,20,5
2,0,0,2,16.4,71,22.0028,119.0,21,5
2,0,0,2,15.58,71,16.9979,81.0,22,5
2,0,0,2,14.76,76,19.0012,65.0,23,5
2,0,1,1,19.68,67,7.0015,71.0,00,4
2,0,1,1,18.86,82,12.998,21.0,01,4
2,0,1,1,18.04,88,12.998,8.0,02,4
2,0,1,1,18.04,88,7.0015,6.0,03,4
2,0,1,1,17.22,94,7.0015,10.0,04,4
2,0,1,1,18.86,88,6.0032,390.0,09,4
2,0,1,1,20.5,77,12.998,131.0,10,4
2,0,1,1,22.14,68,11.0014,147.0,11,4
2,0,1,1,23.78,53,12.998,236.0,12,4
2,0,1,1,25.42,43,12.998,157.0,13,4
2,0,1,1,26.24,44,15.0013,157.0,14,4
2,0,1,1,26.24,47,12.998,404.0,15,4
2,0,1,1,27.06,44,12.998,420.0,16,4
2,0,1,1,26.24,47,19.0012,429.0,17,4
2,0,1,1,25.42,50,19.0012,275.0,18,4
2,0,1,1,24.6,53,12.998,484.0,19,4
2,0,1,1,23.78,56,11.0014,338.0,20,4
2,0,1,1,22.96,68,8.9981,311.0,21,4
2,0,1,1,22.14,68,16.9979,125.0,22,4
2,0,1,1,21.32,72,8.9981,230.0,23,4
2,0,0,1,21.32,77,15.0013,34.0,00,5
2,0,0,1,21.32,77,15.0013,32.0,01,5
2,0,0,1,21.32,77,8.9981,59.0,02,5
2,0,0,1,20.5,82,15.0013,34.0,03,5
2,0,0,1,20.5,82,16.9979,6.0,04,5
2,0,0,1,20.5,82,16.9979,11.0,05,5
2,0,0,1,20.5,82,15.0013,29.0,06,5
2,0,0,1,20.5,82,19.0012,41.0,07,5
2,0,0,1,21.32,81,16.9979,211.0,08,5
2,0,0,1,22.14,77,11.0014,333.0,09,5
2,0,0,1,24.6,64,19.0012,494.0,10,5
2,0,0,1,25.42,61,22.0028,386.0,11,5
2,0,0,1,26.24,57,15.0013,532.0,12,5
2,0,0,1,27.06,54,15.0013,603.0,13,5
2,0,0,1,28.7,45,19.0012,500.0,14,5
2,0,0,1,29.52,39,16.9979,618.0,15,5
2,0,0,1,28.7,42,22.0028,582.0,16,5
2,0,0,2,30.34,30,26.0027,342.0,17,5
2,0,0,2,27.88,47,32.9975,390.0,18,5
2,0,0,3,22.96,73,32.9975,166.0,19,5
2,0,0,3,20.5,82,19.9995,99.0,20,5
2,0,0,3,20.5,82,26.0027,166.0,21,5
2,0,0,1,19.68,82,19.9995,119.0,22,5
2,0,0,2,18.86,82,19.0012,36.0,23,5
2,0,0,2,18.86,82,12.998,34.0,00,6
2,0,0,2,18.86,82,22.0028,32.0,01,6
2,0,0,1,18.86,72,19.0012,90.0,02,6
2,0,0,2,18.04,82,11.0014,19.0,03,6
2,0,0,2,18.04,77,11.0014,6.0,04,6
2,0,0,2,18.04,77,15.0013,6.0,05,6
2,0,0,2,18.04,72,22.0028,13.0,06,6
2,0,0,3,17.22,77,26.0027,9.0,07,6
2,0,0,3,16.4,82,16.9979,9.0,08,6
2,0,0,3,16.4,82,16.9979,9.0,09,6
2,0,0,3,15.58,82,22.0028,9.0,10,6
2,0,0,3,15.58,87,19.9995,141.0,11,6
2,0,0,3,15.58,87,22.0028,141.0,12,6
2,0,0,3,15.58,82,23.9994,9.0,13,6
2,0,0,3,15.58,87,22.0028,141.0,14,6
2,0,0,3,15.58,87,26.0027,141.0,15,6
2,0,0,3,15.58,87,30.0026,141.0,16,6
2,0,0,3,14.76,93,30.0026,12.0,17,6
2,0,0,3,14.76,93,30.0026,12.0,18,6
2,0,0,3,14.76,87,35.0008,81.0,19,6
2,0,0,3,14.76,93,27.9993,12.0,20,6
2,0,0,3,14.76,87,26.0027,38.0,21,6
2,0,0,3,13.94,87,35.0008,38.0,22,6
2,0,0,3,14.76,81,31.0009,10.0,23,6
2,0,1,3,14.76,81,27.9993,28.0,00,0
2,0,1,3,13.94,87,23.9994,14.0,01,0
2,0,1,2,13.12,87,22.0028,3.0,02,0
2,0,1,2,13.12,81,19.0012,2.0,03,0
2,0,1,3,12.3,81,19.0012,2.0,04,0
2,0,1,3,12.3,81,19.0012,7.0,05,0
2,0,1,2,12.3,81,19.9995,36.0,06,0
2,0,1,3,12.3,81,16.9979,127.0,07,0
2,0,1,2,12.3,75,22.0028,590.0,08,0
2,0,1,2,12.3,75,26.0027,141.0,09,0
2,0,1,2,13.12,70,22.0028,79.0,10,0
2,0,1,2,13.12,70,23.9994,79.0,11,0
2,0,1,3,13.94,71,23.9994,20.0,12,0
2,0,1,3,13.94,66,26.0027,16.0,13,0
2,0,1,3,14.76,62,30.0026,47.0,14,0
2,0,1,2,14.76,62,26.0027,57.0,15,0
2,0,1,3,12.3,81,23.9994,26.0,16,0
2,0,1,3,12.3,82,22.0028,360.0,17,0
2,0,1,3,13.12,81,8.9981,360.0,18,0
2,0,1,2,13.94,76,15.0013,153.0,19,0
2,0,1,2,13.12,76,11.0014,89.0,20,0
2,0,1,2,13.12,81,15.0013,55.0,21,0
2,0,1,1,13.12,76,12.998,52.0,22,0
2,0,1,1,13.12,76,11.0014,19.0,23,0
2,0,1,2,13.12,76,8.9981,22.0,00,1
2,0,1,2,13.12,81,8.9981,10.0,01,1
2,0,1,1,13.12,81,12.998,2.0,02,1
2,0,1,1,13.12,81,15.0013,3.0,03,1
2,0,1,1,12.3,70,12.998,3.0,04,1
2,0,1,1,12.3,70,12.998,7.0,05,1
2,0,1,1,12.3,70,15.0013,104.0,06,1
2,0,1,1,13.12,66,19.0012,307.0,07,1
2,0,1,1,13.94,61,16.9979,565.0,08,1
2,0,1,1,16.4,47,23.9994,206.0,09,1
2,0,1,1,17.22,47,19.9995,247.0,10,1
2,0,1,1,18.86,31,26.0027,240.0,11,1
2,0,1,1,19.68,29,26.0027,292.0,12,1
2,0,1,1,20.5,29,26.0027,292.0,13,1
2,0,1,1,20.5,25,26.0027,183.0,14,1
2,0,1,1,20.5,23,27.9993,234.0,15,1
2,0,1,1,20.5,23,12.998,403.0,16,1
2,0,1,1,21.32,22,26.0027,705.0,17,1
2,0,1,1,20.5,18,16.9979,480.0,19,1
2,0,1,1,19.68,21,22.0028,253.0,20,1
2,0,1,2,18.86,28,11.0014,239.0,21,1
2,0,1,1,18.04,35,7.0015,124.0,22,1
2,0,1,1,17.22,38,6.0032,63.0,23,1
2,0,1,1,13.12,70,6.0032,2.0,03,2
2,0,1,1,13.94,66,6.0032,2.0,04,2
2,0,1,1,14.76,76,6.0032,315.0,08,2
2,0,1,1,21.32,32,8.9981,248.0,11,2
2,0,1,1,22.14,28,19.0012,193.0,12,2
2,0,1,1,22.96,26,15.0013,160.0,13,2
2,0,1,1,22.96,22,23.9994,118.0,14,2
2,0,1,1,23.78,19,11.0014,317.0,15,2
2,0,1,1,24.6,20,22.0028,362.0,16,2
2,0,1,1,24.6,20,19.9995,782.0,17,2
2,0,1,1,24.6,20,19.0012,776.0,18,2
2,0,1,1,24.6,20,12.998,538.0,19,2
2,0,1,1,22.96,22,6.0032,515.0,20,2
2,0,1,1,21.32,52,8.9981,268.0,21,2
2,0,1,2,20.5,51,6.0032,82.0,23,2
2,0,1,2,19.68,48,6.0032,12.0,01,3
2,0,1,2,19.68,55,7.0015,10.0,02,3
2,0,1,2,19.68,55,6.0032,6.0,03,3
2,0,1,2,19.68,59,6.0032,6.0,04,3
2,0,1,2,19.68,63,8.9981,30.0,05,3
2,0,1,2,19.68,63,16.9979,173.0,06,3
2,0,1,3,18.86,82,23.9994,41.0,07,3
2,0,1,3,18.86,82,12.998,96.0,08,3
2,0,1,3,18.86,88,11.0014,628.0,09,3
2,0,1,2,18.86,94,11.0014,24.0,10,3
2,0,1,2,18.86,94,15.0013,24.0,11,3
2,0,1,2,21.32,83,8.9981,45.0,12,3
2,0,1,2,20.5,82,11.0014,45.0,13,3
2,0,1,2,22.14,77,12.998,189.0,14,3
2,0,1,2,21.32,83,22.0028,45.0,15,3
2,0,1,2,21.32,83,15.0013,275.0,16,3
2,0,1,1,22.14,77,11.0014,505.0,17,3
2,0,1,2,22.14,77,12.998,505.0,18,3
2,0,1,2,22.14,77,15.0013,505.0,19,3
2,0,1,1,22.14,77,12.998,283.0,20,3
2,0,1,1,21.32,83,15.0013,240.0,21,3
2,0,1,1,21.32,83,11.0014,118.0,22,3
2,0,1,1,20.5,88,11.0014,48.0,23,3
2,0,1,1,22.14,68,36.9974,53.0,00,4
2,0,1,1,20.5,59,30.0026,27.0,01,4
2,0,1,1,19.68,59,27.9993,17.0,02,4
2,0,1,1,18.04,47,32.9975,14.0,03,4
2,0,1,1,17.22,44,16.9979,10.0,04,4
2,0,1,1,17.22,44,23.9994,27.0,05,4
2,0,1,1,16.4,43,16.9979,127.0,06,4
2,0,1,1,15.58,50,19.0012,300.0,07,4
2,0,1,1,17.22,44,32.9975,323.0,09,4
2,0,1,1,18.04,38,27.9993,211.0,10,4
2,0,1,1,18.04,38,22.0028,314.0,11,4
2,0,1,1,18.86,36,23.9994,323.0,12,4
2,0,1,1,18.86,33,26.0027,357.0,13,4
2,0,1,1,18.86,33,22.0028,357.0,14,4
2,0,1,1,21.32,29,32.9975,364.0,15,4
2,0,1,1,21.32,29,16.9979,464.0,16,4
2,0,1,1,22.14,24,26.0027,656.0,17,4
2,0,1,1,21.32,25,23.9994,485.0,18,4
2,0,1,1,20.5,27,26.0027,495.0,19,4
2,0,1,1,18.86,31,19.0012,283.0,20,4
2,0,1,1,18.04,33,19.9995,103.0,21,4
2,0,1,1,17.22,38,16.9979,159.0,22,4
2,0,1,1,16.4,40,16.9979,94.0,23,4
2,0,0,1,15.58,43,11.0014,97.0,00,5
2,0,0,1,14.76,50,19.9995,99.0,01,5
2,0,0,1,14.76,43,11.0014,82.0,02,5
2,0,0,1,13.94,49,15.0013,29.0,03,5
2,0,0,1,13.94,49,11.0014,8.0,04,5
2,0,0,1,13.94,46,8.9981,8.0,05,5
2,0,0,1,13.94,49,12.998,20.0,06,5
2,0,0,1,13.94,49,11.0014,34.0,07,5
2,0,0,1,15.58,40,8.9981,112.0,08,5
2,0,0,2,15.58,40,11.0014,288.0,10,5
2,0,0,2,15.58,40,7.0015,199.0,11,5
2,0,0,1,17.22,38,7.0015,387.0,14,5
2,0,0,1,17.22,41,15.0013,383.0,15,5
2,0,0,2,18.04,38,12.998,365.0,16,5
2,0,0,2,17.22,41,8.9981,214.0,17,5
2,0,0,3,14.76,71,8.9981,81.0,19,5
2,0,0,3,14.76,71,12.998,76.0,21,5
2,0,0,2,14.76,71,8.9981,88.0,22,5
2,0,0,2,15.58,76,6.0032,58.0,23,5
2,0,0,3,14.76,81,8.9981,38.0,00,6
2,0,0,2,14.76,81,8.9981,38.0,01,6
2,0,0,2,14.76,87,7.0015,37.0,02,6
2,0,0,2,14.76,87,12.998,15.0,03,6
2,0,0,2,14.76,87,8.9981,6.0,04,6
2,0,0,1,13.94,87,8.9981,20.0,06,6
2,0,0,2,13.94,87,8.9981,85.0,07,6
2,0,0,1,15.58,76,8.9981,56.0,08,6
2,0,0,1,16.4,71,8.9981,104.0,09,6
2,0,0,1,17.22,67,6.0032,361.0,10,6
2,0,0,1,19.68,44,7.0015,565.0,12,6
2,0,0,1,20.5,45,7.0015,687.0,13,6
2,0,0,1,22.96,37,8.9981,725.0,15,6
2,0,0,1,24.6,28,12.998,343.0,16,6
2,0,0,1,25.42,27,19.9995,412.0,17,6
2,0,0,1,24.6,26,19.0012,390.0,18,6
2,0,0,1,22.96,35,8.9981,216.0,19,6
2,0,0,1,22.96,32,6.0032,220.0,20,6
2,0,0,1,21.32,48,8.9981,148.0,21,6
2,0,1,1,18.04,72,7.0015,18.0,00,0
2,0,1,1,17.22,77,6.0032,7.0,01,0
2,0,1,1,17.22,71,8.9981,17.0,02,0
2,0,1,1,16.4,76,11.0014,8.0,03,0
2,0,1,1,15.58,62,16.9979,2.0,04,0
2,0,1,1,15.58,62,16.9979,8.0,05,0
2,0,1,1,16.4,47,12.998,112.0,06,0
2,0,1,1,16.4,50,12.998,332.0,07,0
2,0,1,1,16.4,43,12.998,618.0,08,0
2,0,1,2,16.4,43,12.998,283.0,09,0
2,0,1,2,17.22,41,11.0014,191.0,10,0
2,0,1,2,18.04,44,7.0015,181.0,11,0
2,0,1,2,18.04,47,8.9981,282.0,12,0
2,0,1,2,19.68,51,6.0032,282.0,13,0
2,0,1,2,20.5,55,8.9981,108.0,14,0
2,0,1,2,21.32,55,7.0015,128.0,15,0
2,0,1,1,22.96,60,12.998,193.0,16,0
2,0,1,1,22.96,60,11.0014,626.0,17,0
2,0,1,2,22.96,60,15.0013,519.0,18,0
2,0,1,2,22.14,64,16.9979,288.0,19,0
2,0,1,2,21.32,59,12.998,170.0,20,0
2,0,1,2,21.32,59,12.998,157.0,21,0
2,0,1,2,21.32,55,11.0014,174.0,22,0
2,0,1,2,21.32,55,15.0013,114.0,23,0
2,0,0,1,23.78,53,7.0015,114.0,00,6
2,0,0,1,22.14,56,6.0032,46.0,03,6
2,0,0,1,21.32,68,6.0032,14.0,04,6
2,0,0,1,20.5,72,7.0015,14.0,05,6
2,0,0,1,20.5,63,8.9981,17.0,06,6
2,0,0,1,21.32,68,12.998,61.0,07,6
2,0,0,1,22.96,56,11.0014,157.0,08,6
2,0,0,1,25.42,32,16.9979,300.0,09,6
2,0,0,1,27.06,34,19.9995,348.0,10,6
2,0,0,1,27.06,36,22.0028,628.0,11,6
2,0,0,1,27.88,36,22.0028,685.0,12,6
2,0,0,1,28.7,37,19.0012,629.0,13,6
2,0,0,1,29.52,39,26.0027,629.0,14,6
2,0,0,2,28.7,39,27.9993,618.0,15,6
2,0,0,1,29.52,42,23.9994,582.0,16,6
2,0,0,1,29.52,45,22.0028,394.0,17,6
2,0,0,1,28.7,51,22.0028,390.0,18,6
2,0,0,1,27.06,61,27.9993,334.0,19,6
2,0,0,1,27.06,61,27.9993,303.0,20,6
2,0,0,1,26.24,69,26.0027,197.0,21,6
2,0,0,1,25.42,73,22.0028,96.0,22,6
2,0,0,3,24.6,78,23.9994,17.0,23,6
2,0,1,3,23.78,88,19.9995,27.0,00,0
2,0,1,3,23.78,88,23.9994,21.0,01,0
2,0,1,3,22.96,94,16.9979,3.0,02,0
2,0,1,2,22.96,88,19.9995,3.0,03,0
2,0,1,3,22.96,88,19.9995,5.0,04,0
2,0,1,3,22.96,88,19.9995,30.0,05,0
2,0,1,3,22.96,88,19.9995,180.0,06,0
2,0,1,3,22.96,88,19.9995,148.0,07,0
2,0,1,3,22.96,88,16.9979,148.0,08,0
2,0,1,3,22.96,88,15.0013,148.0,09,0
2,0,1,3,23.78,88,19.0012,126.0,10,0
2,0,1,2,24.6,83,11.0014,80.0,11,0
2,0,1,2,24.6,83,16.9979,147.0,12,0
2,0,1,3,24.6,83,16.9979,60.0,13,0
2,0,1,3,24.6,83,12.998,61.0,14,0
2,0,1,2,26.24,73,12.998,339.0,15,0
2,0,1,2,26.24,73,16.9979,289.0,16,0
2,0,1,2,27.06,69,16.9979,371.0,17,0
2,0,1,1,26.24,73,7.0015,734.0,18,0
2,0,1,1,27.06,69,6.0032,513.0,19,0
2,0,1,1,26.24,69,8.9981,300.0,20,0
2,0,1,1,25.42,69,6.0032,224.0,21,0
2,0,1,2,25.42,73,11.0014,165.0,22,0
2,0,1,1,25.42,73,19.0012,69.0,23,0
2,0,1,1,23.78,83,16.9979,27.0,00,1
2,0,1,2,23.78,83,8.9981,22.0,01,1
2,0,1,2,23.78,83,7.0015,5.0,02,1
2,0,1,2,23.78,83,7.0015,7.0,03,1
2,0,1,2,22.96,88,11.0014,7.0,04,1
2,0,1,3,22.96,88,12.998,30.0,05,1
2,0,1,3,22.96,88,7.0015,180.0,06,1
2,0,1,3,22.96,88,7.0015,93.0,07,1
2,0,1,2,22.96,88,8.9981,407.0,08,1
